"","Bacteria","Phage","Status"
"2739","T12_1","P2T6_WT_1",0
"2740","T15_18","P2T6_WT_1",0
"2741","T15_9","P2T6_WT_1",0
"2742","T15_13","P2T6_WT_1",0
"2743","T15_21","P2T6_WT_1",0
"2744","T15_8","P2T6_WT_1",0
"2745","T15_20","P2T6_WT_1",0
"2746","T15_5","P2T6_WT_1",0
"2747","T15_16","P2T6_WT_1",0
"2748","T15_4","P2T6_WT_1",0
"2749","T15_12","P2T6_WT_1",0
"2750","T15_22","P2T6_WT_1",0
"2751","T15_25","P2T6_WT_1",0
"2752","T21_5","P2T6_WT_1",0
"2753","T15_1","P2T6_WT_1",0
"2754","T15_2","P2T6_WT_1",0
"2755","T15_10","P2T6_WT_1",0
"2756","T15_11","P2T6_WT_1",0
"2757","T15_19","P2T6_WT_1",0
"2758","T15_23","P2T6_WT_1",0
"2759","T15_24","P2T6_WT_1",0
"2760","T15_6","P2T6_WT_1",0
"2761","T21_2","P2T6_WT_1",0
"2762","T15_15","P2T6_WT_1",0
"2763","T15_3","P2T6_WT_1",0
"2764","T15_14","P2T6_WT_1",0
"2765","T18_9","P2T6_WT_1",0
"2766","T18_17","P2T6_WT_1",0
"2767","T18_19","P2T6_WT_1",0
"2768","T18_25","P2T6_WT_1",0
"2769","T18_21","P2T6_WT_1",0
"2770","T18_22","P2T6_WT_1",0
"2771","T15_7","P2T6_WT_1",0
"2772","T18_2","P2T6_WT_1",0
"2773","T18_3","P2T6_WT_1",0
"2774","T18_4","P2T6_WT_1",0
"2775","T18_6","P2T6_WT_1",0
"2776","T18_7","P2T6_WT_1",0
"2777","T18_15","P2T6_WT_1",0
"2778","T18_1","P2T6_WT_1",0
"2779","T18_24","P2T6_WT_1",0
"2780","T18_11","P2T6_WT_1",0
"2781","T18_12","P2T6_WT_1",0
"2782","T18_16","P2T6_WT_1",0
"2783","T18_18","P2T6_WT_1",0
"2784","T18_8","P2T6_WT_1",0
"2785","T18_13","P2T6_WT_1",0
"2786","T18_23","P2T6_WT_1",0
"2787","T18_10","P2T6_WT_1",0
"2788","T18_20","P2T6_WT_1",0
"2789","T18_26","P2T6_WT_1",0
"2790","T18_14","P2T6_WT_1",0
"2791","T12_11","P2T6_WT_1",0
"2792","T15_17","P2T6_WT_1",0
"2793","T18_5","P2T6_WT_1",0
"2794","T21_1","P2T6_WT_1",0
"2795","T21_3","P2T6_WT_1",0
"2796","T21_4","P2T6_WT_1",0
"2797","T21_6","P2T6_WT_1",0
"2798","T21_7","P2T6_WT_1",0
"2799","T21_8","P2T6_WT_1",0
"2800","T21_9","P2T6_WT_1",0
"2801","T21_10","P2T6_WT_1",0
"2802","T21_11","P2T6_WT_1",0
"2803","T21_12","P2T6_WT_1",0
"2804","T21_13","P2T6_WT_1",0
"2805","T21_14","P2T6_WT_1",0
"2806","T21_15","P2T6_WT_1",0
"2807","T21_16","P2T6_WT_1",0
"2808","T21_17","P2T6_WT_1",0
"2809","T21_18","P2T6_WT_1",0
"2810","T21_19","P2T6_WT_1",0
"2811","T21_20","P2T6_WT_1",0
"2812","T21_21","P2T6_WT_1",0
"2813","T21_22","P2T6_WT_1",0
"2814","T21_23","P2T6_WT_1",0
"2815","T21_24","P2T6_WT_1",0
"2816","T21_25","P2T6_WT_1",0
"2817","T3_2","P2T9_WT_3",1
"2818","T3_4","P2T9_WT_3",1
"2819","T3_6","P2T9_WT_3",1
"2820","T3_7","P2T9_WT_3",1
"2821","T3_8","P2T9_WT_3",1
"2822","T3_10","P2T9_WT_3",1
"2823","T3_11","P2T9_WT_3",1
"2824","T3_12","P2T9_WT_3",1
"2825","T3_13","P2T9_WT_3",1
"2826","T3_9","P2T9_WT_3",1
"2827","T3_3","P2T9_WT_3",1
"2828","T3_5","P2T9_WT_3",1
"2829","T3_1","P2T9_WT_3",1
"2830","T9_7","P2T9_WT_3",1
"2831","T9_3","P2T9_WT_3",1
"2832","T6_1","P2T9_WT_3",1
"2833","T6_2","P2T9_WT_3",1
"2834","T6_5","P2T9_WT_3",1
"2835","T6_6","P2T9_WT_3",1
"2836","T6_8","P2T9_WT_3",1
"2837","T6_10","P2T9_WT_3",1
"2838","T6_12","P2T9_WT_3",1
"2839","T9_9","P2T9_WT_3",1
"2840","T6_3","P2T9_WT_3",1
"2841","T6_4","P2T9_WT_3",1
"2842","T6_7","P2T9_WT_3",1
"2843","T6_9","P2T9_WT_3",1
"2844","T6_11","P2T9_WT_3",1
"2845","T6_13","P2T9_WT_3",1
"2846","T9_1","P2T9_WT_3",1
"2847","T9_2","P2T9_WT_3",1
"2848","T9_4","P2T9_WT_3",1
"2849","T9_5","P2T9_WT_3",1
"2850","T9_6","P2T9_WT_3",1
"2851","T9_8","P2T9_WT_3",1
"2852","T9_10","P2T9_WT_3",1
"2853","T9_11","P2T9_WT_3",1
"2854","T9_12","P2T9_WT_3",1
"2855","T9_13","P2T9_WT_3",1
"2856","T12_9","P2T9_WT_3",0
"2857","T12_10","P2T9_WT_3",0
"2858","T12_2","P2T9_WT_3",0
"2859","T12_3","P2T9_WT_3",0
"2860","T12_5","P2T9_WT_3",0
"2861","T12_6","P2T9_WT_3",0
"2862","T12_7","P2T9_WT_3",0
"2863","T12_8","P2T9_WT_3",0
"2864","T12_12","P2T9_WT_3",0
"2865","T12_13","P2T9_WT_3",0
"2866","T12_4","P2T9_WT_3",0
"2867","T12_1","P2T9_WT_3",0
"2868","T15_18","P2T9_WT_3",0
"2869","T15_9","P2T9_WT_3",0
"2870","T15_13","P2T9_WT_3",0
"2871","T15_21","P2T9_WT_3",0
"2872","T15_8","P2T9_WT_3",0
"2873","T15_20","P2T9_WT_3",0
"2874","T15_5","P2T9_WT_3",0
"2875","T15_16","P2T9_WT_3",0
"2876","T15_4","P2T9_WT_3",0
"2877","T15_12","P2T9_WT_3",0
"2878","T15_22","P2T9_WT_3",0
"2879","T15_25","P2T9_WT_3",0
"2880","T21_5","P2T9_WT_3",0
"2881","T15_1","P2T9_WT_3",0
"2882","T15_2","P2T9_WT_3",0
"2883","T15_10","P2T9_WT_3",0
"2884","T15_11","P2T9_WT_3",0
"2885","T15_19","P2T9_WT_3",0
"2886","T15_23","P2T9_WT_3",0
"2887","T15_24","P2T9_WT_3",0
"2888","T15_6","P2T9_WT_3",0
"2889","T21_2","P2T9_WT_3",0
"2890","T15_15","P2T9_WT_3",0
"2891","T15_3","P2T9_WT_3",0
"2892","T15_14","P2T9_WT_3",0
"2893","T18_9","P2T9_WT_3",0
"2894","T18_17","P2T9_WT_3",0
"2895","T18_19","P2T9_WT_3",0
"2896","T18_25","P2T9_WT_3",0
"2897","T18_21","P2T9_WT_3",0
"2898","T18_22","P2T9_WT_3",0
"2899","T15_7","P2T9_WT_3",0
"2900","T18_2","P2T9_WT_3",0
"2901","T18_3","P2T9_WT_3",0
"2902","T18_4","P2T9_WT_3",0
"2903","T18_6","P2T9_WT_3",0
"2904","T18_7","P2T9_WT_3",0
"2905","T18_15","P2T9_WT_3",0
"2906","T18_1","P2T9_WT_3",0
"2907","T18_24","P2T9_WT_3",0
"2908","T18_11","P2T9_WT_3",0
"2909","T18_12","P2T9_WT_3",0
"2910","T18_16","P2T9_WT_3",0
"2911","T18_18","P2T9_WT_3",0
"2912","T18_8","P2T9_WT_3",0
"2913","T18_13","P2T9_WT_3",0
"2914","T18_23","P2T9_WT_3",0
"2915","T18_10","P2T9_WT_3",0
"2916","T18_20","P2T9_WT_3",0
"2917","T18_26","P2T9_WT_3",0
"2918","T18_14","P2T9_WT_3",0
"2919","T12_11","P2T9_WT_3",0
"2920","T15_17","P2T9_WT_3",0
"2921","T18_5","P2T9_WT_3",0
"2922","T21_1","P2T9_WT_3",0
"2923","T21_3","P2T9_WT_3",0
"2924","T21_4","P2T9_WT_3",0
"2925","T21_6","P2T9_WT_3",0
"2926","T21_7","P2T9_WT_3",0
"2927","T21_8","P2T9_WT_3",0
"2928","T21_9","P2T9_WT_3",0
"2929","T21_10","P2T9_WT_3",0
"2930","T21_11","P2T9_WT_3",0
"2931","T21_12","P2T9_WT_3",0
"2932","T21_13","P2T9_WT_3",0
"2933","T21_14","P2T9_WT_3",0
"2934","T21_15","P2T9_WT_3",0
"2935","T21_16","P2T9_WT_3",0
"2936","T21_17","P2T9_WT_3",0
"2937","T21_18","P2T9_WT_3",0
"2938","T21_19","P2T9_WT_3",0
"2939","T21_20","P2T9_WT_3",0
"2940","T21_21","P2T9_WT_3",0
"2941","T21_22","P2T9_WT_3",0
"2942","T21_23","P2T9_WT_3",0
"2943","T21_24","P2T9_WT_3",0
"2944","T21_25","P2T9_WT_3",0
"2945","T3_2","P2T9_C-F-_3",1
"2946","T3_4","P2T9_C-F-_3",1
"2947","T3_6","P2T9_C-F-_3",1
"2948","T3_7","P2T9_C-F-_3",1
"2949","T3_8","P2T9_C-F-_3",1
"2950","T3_10","P2T9_C-F-_3",1
"2951","T3_11","P2T9_C-F-_3",1
"2952","T3_12","P2T9_C-F-_3",1
"2953","T3_13","P2T9_C-F-_3",1
"2954","T3_9","P2T9_C-F-_3",1
"2955","T3_3","P2T9_C-F-_3",1
"2956","T3_5","P2T9_C-F-_3",1
"2957","T3_1","P2T9_C-F-_3",1
"2958","T9_7","P2T9_C-F-_3",1
"2959","T9_3","P2T9_C-F-_3",1
"2960","T6_1","P2T9_C-F-_3",1
"2961","T6_2","P2T9_C-F-_3",1
"2962","T6_5","P2T9_C-F-_3",1
"2963","T6_6","P2T9_C-F-_3",1
"2964","T6_8","P2T9_C-F-_3",1
"2965","T6_10","P2T9_C-F-_3",1
"2966","T6_12","P2T9_C-F-_3",1
"2967","T9_9","P2T9_C-F-_3",1
"2968","T6_3","P2T9_C-F-_3",1
"2969","T6_4","P2T9_C-F-_3",1
"2970","T6_7","P2T9_C-F-_3",1
"2971","T6_9","P2T9_C-F-_3",1
"2972","T6_11","P2T9_C-F-_3",1
"2973","T6_13","P2T9_C-F-_3",1
"2974","T9_1","P2T9_C-F-_3",1
"2975","T9_2","P2T9_C-F-_3",1
"2976","T9_4","P2T9_C-F-_3",1
"2977","T9_5","P2T9_C-F-_3",1
"2978","T9_6","P2T9_C-F-_3",1
"2979","T9_8","P2T9_C-F-_3",1
"2980","T9_10","P2T9_C-F-_3",1
"2981","T9_11","P2T9_C-F-_3",1
"2982","T9_12","P2T9_C-F-_3",1
"2983","T9_13","P2T9_C-F-_3",1
"2984","T12_9","P2T9_C-F-_3",0
"2985","T12_10","P2T9_C-F-_3",0
"2986","T12_2","P2T9_C-F-_3",0
"2987","T12_3","P2T9_C-F-_3",0
"2988","T12_5","P2T9_C-F-_3",0
"2989","T12_6","P2T9_C-F-_3",0
"2990","T12_7","P2T9_C-F-_3",0
"2991","T12_8","P2T9_C-F-_3",0
"2992","T12_12","P2T9_C-F-_3",0
"2993","T12_13","P2T9_C-F-_3",0
"2994","T12_4","P2T9_C-F-_3",0
"2995","T12_1","P2T9_C-F-_3",0
"2996","T15_18","P2T9_C-F-_3",0
"2997","T15_9","P2T9_C-F-_3",0
"2998","T15_13","P2T9_C-F-_3",0
"2999","T15_21","P2T9_C-F-_3",0
"3000","T15_8","P2T9_C-F-_3",0
"3001","T15_20","P2T9_C-F-_3",0
"3002","T15_5","P2T9_C-F-_3",0
"3003","T15_16","P2T9_C-F-_3",0
"3004","T15_4","P2T9_C-F-_3",0
"3005","T15_12","P2T9_C-F-_3",0
"3006","T15_22","P2T9_C-F-_3",0
"3007","T15_25","P2T9_C-F-_3",0
"3008","T21_5","P2T9_C-F-_3",0
"3009","T15_1","P2T9_C-F-_3",0
"3010","T15_2","P2T9_C-F-_3",0
"3011","T15_10","P2T9_C-F-_3",0
"3012","T15_11","P2T9_C-F-_3",0
"3013","T15_19","P2T9_C-F-_3",0
"3014","T15_23","P2T9_C-F-_3",0
"3015","T15_24","P2T9_C-F-_3",0
"3016","T15_6","P2T9_C-F-_3",0
"3017","T21_2","P2T9_C-F-_3",0
"3018","T15_15","P2T9_C-F-_3",0
"3019","T15_3","P2T9_C-F-_3",0
"3020","T15_14","P2T9_C-F-_3",0
"3021","T18_9","P2T9_C-F-_3",0
"3022","T18_17","P2T9_C-F-_3",0
"3023","T18_19","P2T9_C-F-_3",0
"3024","T18_25","P2T9_C-F-_3",0
"3025","T18_21","P2T9_C-F-_3",0
"3026","T18_22","P2T9_C-F-_3",0
"3027","T15_7","P2T9_C-F-_3",0
"3028","T18_2","P2T9_C-F-_3",0
"3029","T18_3","P2T9_C-F-_3",0
"3030","T18_4","P2T9_C-F-_3",0
"3031","T18_6","P2T9_C-F-_3",0
"3032","T18_7","P2T9_C-F-_3",0
"3033","T18_15","P2T9_C-F-_3",0
"3034","T18_1","P2T9_C-F-_3",0
"3035","T18_24","P2T9_C-F-_3",0
"3036","T18_11","P2T9_C-F-_3",0
"3037","T18_12","P2T9_C-F-_3",0
"3038","T18_16","P2T9_C-F-_3",0
"3039","T18_18","P2T9_C-F-_3",0
"3040","T18_8","P2T9_C-F-_3",0
"3041","T18_13","P2T9_C-F-_3",0
"3042","T18_23","P2T9_C-F-_3",0
"3043","T18_10","P2T9_C-F-_3",0
"3044","T18_20","P2T9_C-F-_3",0
"3045","T18_26","P2T9_C-F-_3",0
"3046","T18_14","P2T9_C-F-_3",0
"3047","T12_11","P2T9_C-F-_3",0
"3048","T15_17","P2T9_C-F-_3",0
"3049","T18_5","P2T9_C-F-_3",0
"3050","T21_1","P2T9_C-F-_3",0
"3051","T21_3","P2T9_C-F-_3",0
"3052","T21_4","P2T9_C-F-_3",0
"3053","T21_6","P2T9_C-F-_3",0
"3054","T21_7","P2T9_C-F-_3",0
"3055","T21_8","P2T9_C-F-_3",0
"3056","T21_9","P2T9_C-F-_3",0
"3057","T21_10","P2T9_C-F-_3",0
"3058","T21_11","P2T9_C-F-_3",0
"3059","T21_12","P2T9_C-F-_3",0
"3060","T21_13","P2T9_C-F-_3",0
"3061","T21_14","P2T9_C-F-_3",0
"3062","T21_15","P2T9_C-F-_3",0
"3063","T21_16","P2T9_C-F-_3",0
"3064","T21_17","P2T9_C-F-_3",0
"3065","T21_18","P2T9_C-F-_3",0
"3066","T21_19","P2T9_C-F-_3",0
"3067","T21_20","P2T9_C-F-_3",0
"3068","T21_21","P2T9_C-F-_3",0
"3069","T21_22","P2T9_C-F-_3",0
"3070","T21_23","P2T9_C-F-_3",0
"3071","T21_24","P2T9_C-F-_3",0
"3072","T21_25","P2T9_C-F-_3",0
"3073","T3_2","P2T9_L-F-_1",1
"3074","T3_4","P2T9_L-F-_1",1
"3075","T3_6","P2T9_L-F-_1",1
"3076","T3_7","P2T9_L-F-_1",1
"3077","T3_8","P2T9_L-F-_1",1
"3078","T3_10","P2T9_L-F-_1",1
"3079","T3_11","P2T9_L-F-_1",1
"3080","T3_12","P2T9_L-F-_1",1
"3081","T3_13","P2T9_L-F-_1",1
"3082","T3_9","P2T9_L-F-_1",1
"3083","T3_3","P2T9_L-F-_1",1
"3084","T3_5","P2T9_L-F-_1",1
"3085","T3_1","P2T9_L-F-_1",1
"3086","T9_7","P2T9_L-F-_1",1
"3087","T9_3","P2T9_L-F-_1",1
"3088","T6_1","P2T9_L-F-_1",1
"3089","T6_2","P2T9_L-F-_1",1
"3090","T6_5","P2T9_L-F-_1",1
"3091","T6_6","P2T9_L-F-_1",1
"3092","T6_8","P2T9_L-F-_1",1
"3093","T6_10","P2T9_L-F-_1",1
"3094","T6_12","P2T9_L-F-_1",1
"3095","T9_9","P2T9_L-F-_1",1
"3096","T6_3","P2T9_L-F-_1",1
"3097","T6_4","P2T9_L-F-_1",1
"3098","T6_7","P2T9_L-F-_1",1
"3099","T6_9","P2T9_L-F-_1",1
"3100","T6_11","P2T9_L-F-_1",1
"3101","T6_13","P2T9_L-F-_1",1
"3102","T9_1","P2T9_L-F-_1",1
"3103","T9_2","P2T9_L-F-_1",1
"3104","T9_4","P2T9_L-F-_1",1
"3105","T9_5","P2T9_L-F-_1",1
"3106","T9_6","P2T9_L-F-_1",1
"3107","T9_8","P2T9_L-F-_1",1
"3108","T9_10","P2T9_L-F-_1",1
"3109","T9_11","P2T9_L-F-_1",1
"3110","T9_12","P2T9_L-F-_1",1
"3111","T9_13","P2T9_L-F-_1",1
"3112","T12_9","P2T9_L-F-_1",0
"3113","T12_10","P2T9_L-F-_1",0
"3114","T12_2","P2T9_L-F-_1",0
"3115","T12_3","P2T9_L-F-_1",0
"3116","T12_5","P2T9_L-F-_1",0
"3117","T12_6","P2T9_L-F-_1",0
"3118","T12_7","P2T9_L-F-_1",0
"3119","T12_8","P2T9_L-F-_1",0
"3120","T12_12","P2T9_L-F-_1",0
"3121","T12_13","P2T9_L-F-_1",0
"3122","T12_4","P2T9_L-F-_1",0
"3123","T12_1","P2T9_L-F-_1",0
"3124","T15_18","P2T9_L-F-_1",0
"3125","T15_9","P2T9_L-F-_1",0
"3126","T15_13","P2T9_L-F-_1",0
"3127","T15_21","P2T9_L-F-_1",0
"3128","T15_8","P2T9_L-F-_1",0
"3129","T15_20","P2T9_L-F-_1",0
"3130","T15_5","P2T9_L-F-_1",0
"3131","T15_16","P2T9_L-F-_1",0
"3132","T15_4","P2T9_L-F-_1",0
"3133","T15_12","P2T9_L-F-_1",0
"3134","T15_22","P2T9_L-F-_1",0
"3135","T15_25","P2T9_L-F-_1",0
"3136","T21_5","P2T9_L-F-_1",0
"3137","T15_1","P2T9_L-F-_1",0
"3138","T15_2","P2T9_L-F-_1",0
"3139","T15_10","P2T9_L-F-_1",0
"3140","T15_11","P2T9_L-F-_1",0
"3141","T15_19","P2T9_L-F-_1",0
"3142","T15_23","P2T9_L-F-_1",0
"3143","T15_24","P2T9_L-F-_1",0
"3144","T15_6","P2T9_L-F-_1",0
"3145","T21_2","P2T9_L-F-_1",0
"3146","T15_15","P2T9_L-F-_1",0
"3147","T15_3","P2T9_L-F-_1",0
"3148","T15_14","P2T9_L-F-_1",0
"3149","T18_9","P2T9_L-F-_1",0
"3150","T18_17","P2T9_L-F-_1",0
"3151","T18_19","P2T9_L-F-_1",0
"3152","T18_25","P2T9_L-F-_1",0
"3153","T18_21","P2T9_L-F-_1",0
"3154","T18_22","P2T9_L-F-_1",0
"3155","T15_7","P2T9_L-F-_1",0
"3156","T18_2","P2T9_L-F-_1",0
"3157","T18_3","P2T9_L-F-_1",0
"3158","T18_4","P2T9_L-F-_1",0
"3159","T18_6","P2T9_L-F-_1",0
"3160","T18_7","P2T9_L-F-_1",0
"3161","T18_15","P2T9_L-F-_1",0
"3162","T18_1","P2T9_L-F-_1",0
"3163","T18_24","P2T9_L-F-_1",0
"3164","T18_11","P2T9_L-F-_1",0
"3165","T18_12","P2T9_L-F-_1",0
"3166","T18_16","P2T9_L-F-_1",0
"3167","T18_18","P2T9_L-F-_1",0
"3168","T18_8","P2T9_L-F-_1",0
"3169","T18_13","P2T9_L-F-_1",0
"3170","T18_23","P2T9_L-F-_1",0
"3171","T18_10","P2T9_L-F-_1",0
"3172","T18_20","P2T9_L-F-_1",0
"3173","T18_26","P2T9_L-F-_1",0
"3174","T18_14","P2T9_L-F-_1",0
"3175","T12_11","P2T9_L-F-_1",0
"3176","T15_17","P2T9_L-F-_1",0
"3177","T18_5","P2T9_L-F-_1",0
"3178","T21_1","P2T9_L-F-_1",0
"3179","T21_3","P2T9_L-F-_1",0
"3180","T21_4","P2T9_L-F-_1",0
"3181","T21_6","P2T9_L-F-_1",0
"3182","T21_7","P2T9_L-F-_1",0
"3183","T21_8","P2T9_L-F-_1",0
"3184","T21_9","P2T9_L-F-_1",0
"3185","T21_10","P2T9_L-F-_1",0
"3186","T21_11","P2T9_L-F-_1",0
"3187","T21_12","P2T9_L-F-_1",0
"3188","T21_13","P2T9_L-F-_1",0
"3189","T21_14","P2T9_L-F-_1",0
"3190","T21_15","P2T9_L-F-_1",0
"3191","T21_16","P2T9_L-F-_1",0
"3192","T21_17","P2T9_L-F-_1",0
"3193","T21_18","P2T9_L-F-_1",0
"3194","T21_19","P2T9_L-F-_1",0
"3195","T21_20","P2T9_L-F-_1",0
"3196","T21_21","P2T9_L-F-_1",0
"3197","T21_22","P2T9_L-F-_1",0
"3198","T21_23","P2T9_L-F-_1",0
"3199","T21_24","P2T9_L-F-_1",0
"3200","T21_25","P2T9_L-F-_1",0
"3201","T3_2","P2T9_L-F-_3",1
"3202","T3_4","P2T9_L-F-_3",1
"3203","T3_6","P2T9_L-F-_3",1
"3204","T3_7","P2T9_L-F-_3",1
"3205","T3_8","P2T9_L-F-_3",1
"3206","T3_10","P2T9_L-F-_3",1
"3207","T3_11","P2T9_L-F-_3",1
"3208","T3_12","P2T9_L-F-_3",1
"3209","T3_13","P2T9_L-F-_3",1
"3210","T3_9","P2T9_L-F-_3",1
"3211","T3_3","P2T9_L-F-_3",1
"3212","T3_5","P2T9_L-F-_3",1
"3213","T3_1","P2T9_L-F-_3",1
"3214","T9_7","P2T9_L-F-_3",1
"3215","T9_3","P2T9_L-F-_3",1
"3216","T6_1","P2T9_L-F-_3",1
"3217","T6_2","P2T9_L-F-_3",1
"3218","T6_5","P2T9_L-F-_3",1
"3219","T6_6","P2T9_L-F-_3",1
"3220","T6_8","P2T9_L-F-_3",1
"3221","T6_10","P2T9_L-F-_3",1
"3222","T6_12","P2T9_L-F-_3",1
"3223","T9_9","P2T9_L-F-_3",1
"3224","T6_3","P2T9_L-F-_3",1
"3225","T6_4","P2T9_L-F-_3",1
"3226","T6_7","P2T9_L-F-_3",1
"3227","T6_9","P2T9_L-F-_3",1
"3228","T6_11","P2T9_L-F-_3",1
"3229","T6_13","P2T9_L-F-_3",1
"3230","T9_1","P2T9_L-F-_3",1
"3231","T9_2","P2T9_L-F-_3",1
"3232","T9_4","P2T9_L-F-_3",1
"3233","T9_5","P2T9_L-F-_3",1
"3234","T9_6","P2T9_L-F-_3",1
"3235","T9_8","P2T9_L-F-_3",1
"3236","T9_10","P2T9_L-F-_3",1
"3237","T9_11","P2T9_L-F-_3",1
"3238","T9_12","P2T9_L-F-_3",1
"3239","T9_13","P2T9_L-F-_3",1
"3240","T12_9","P2T9_L-F-_3",0
"3241","T12_10","P2T9_L-F-_3",0
"3242","T12_2","P2T9_L-F-_3",0
"3243","T12_3","P2T9_L-F-_3",0
"3244","T12_5","P2T9_L-F-_3",0
"3245","T12_6","P2T9_L-F-_3",0
"3246","T12_7","P2T9_L-F-_3",0
"3247","T12_8","P2T9_L-F-_3",0
"3248","T12_12","P2T9_L-F-_3",0
"3249","T12_13","P2T9_L-F-_3",0
"3250","T12_4","P2T9_L-F-_3",0
"3251","T12_1","P2T9_L-F-_3",0
"3252","T15_18","P2T9_L-F-_3",0
"3253","T15_9","P2T9_L-F-_3",0
"3254","T15_13","P2T9_L-F-_3",0
"3255","T15_21","P2T9_L-F-_3",0
"3256","T15_8","P2T9_L-F-_3",0
"3257","T15_20","P2T9_L-F-_3",0
"3258","T15_5","P2T9_L-F-_3",0
"3259","T15_16","P2T9_L-F-_3",0
"3260","T15_4","P2T9_L-F-_3",0
"3261","T15_12","P2T9_L-F-_3",0
"3262","T15_22","P2T9_L-F-_3",0
"3263","T15_25","P2T9_L-F-_3",0
"3264","T21_5","P2T9_L-F-_3",0
"3265","T15_1","P2T9_L-F-_3",0
"3266","T15_2","P2T9_L-F-_3",0
"3267","T15_10","P2T9_L-F-_3",0
"3268","T15_11","P2T9_L-F-_3",0
"3269","T15_19","P2T9_L-F-_3",0
"3270","T15_23","P2T9_L-F-_3",0
"3271","T15_24","P2T9_L-F-_3",0
"3272","T15_6","P2T9_L-F-_3",0
"3273","T21_2","P2T9_L-F-_3",0
"3274","T15_15","P2T9_L-F-_3",0
"3275","T15_3","P2T9_L-F-_3",0
"3276","T15_14","P2T9_L-F-_3",0
"3277","T18_9","P2T9_L-F-_3",0
"3278","T18_17","P2T9_L-F-_3",0
"3279","T18_19","P2T9_L-F-_3",0
"3280","T18_25","P2T9_L-F-_3",0
"3281","T18_21","P2T9_L-F-_3",0
"3282","T18_22","P2T9_L-F-_3",0
"3283","T15_7","P2T9_L-F-_3",0
"3284","T18_2","P2T9_L-F-_3",0
"3285","T18_3","P2T9_L-F-_3",0
"3286","T18_4","P2T9_L-F-_3",0
"3287","T18_6","P2T9_L-F-_3",0
"3288","T18_7","P2T9_L-F-_3",0
"3289","T18_15","P2T9_L-F-_3",0
"3290","T18_1","P2T9_L-F-_3",0
"3291","T18_24","P2T9_L-F-_3",0
"3292","T18_11","P2T9_L-F-_3",0
"3293","T18_12","P2T9_L-F-_3",0
"3294","T18_16","P2T9_L-F-_3",0
"3295","T18_18","P2T9_L-F-_3",0
"3296","T18_8","P2T9_L-F-_3",0
"3297","T18_13","P2T9_L-F-_3",0
"3298","T18_23","P2T9_L-F-_3",0
"3299","T18_10","P2T9_L-F-_3",0
"3300","T18_20","P2T9_L-F-_3",0
"3301","T18_26","P2T9_L-F-_3",0
"3302","T18_14","P2T9_L-F-_3",0
"3303","T12_11","P2T9_L-F-_3",0
"3304","T15_17","P2T9_L-F-_3",0
"3305","T18_5","P2T9_L-F-_3",0
"3306","T21_1","P2T9_L-F-_3",0
"3307","T21_3","P2T9_L-F-_3",0
"3308","T21_4","P2T9_L-F-_3",0
"3309","T21_6","P2T9_L-F-_3",0
"3310","T21_7","P2T9_L-F-_3",0
"3311","T21_8","P2T9_L-F-_3",0
"3312","T21_9","P2T9_L-F-_3",0
"3313","T21_10","P2T9_L-F-_3",0
"3314","T21_11","P2T9_L-F-_3",0
"3315","T21_12","P2T9_L-F-_3",0
"3316","T21_13","P2T9_L-F-_3",0
"3317","T21_14","P2T9_L-F-_3",0
"3318","T21_15","P2T9_L-F-_3",0
"3319","T21_16","P2T9_L-F-_3",0
"3320","T21_17","P2T9_L-F-_3",0
"3321","T21_18","P2T9_L-F-_3",0
"3322","T21_19","P2T9_L-F-_3",0
"3323","T21_20","P2T9_L-F-_3",0
"3324","T21_21","P2T9_L-F-_3",0
"3325","T21_22","P2T9_L-F-_3",0
"3326","T21_23","P2T9_L-F-_3",0
"3327","T21_24","P2T9_L-F-_3",0
"3328","T21_25","P2T9_L-F-_3",0
"3329","T3_2","P2T9_L-C-_1",1
"3330","T3_4","P2T9_L-C-_1",1
"3331","T3_6","P2T9_L-C-_1",1
"3332","T3_7","P2T9_L-C-_1",1
"3333","T3_8","P2T9_L-C-_1",1
"3334","T3_10","P2T9_L-C-_1",1
"3335","T3_11","P2T9_L-C-_1",1
"3336","T3_12","P2T9_L-C-_1",1
"3337","T3_13","P2T9_L-C-_1",1
"3338","T3_9","P2T9_L-C-_1",1
"3339","T3_3","P2T9_L-C-_1",1
"3340","T3_5","P2T9_L-C-_1",1
"3341","T3_1","P2T9_L-C-_1",1
"3342","T9_7","P2T9_L-C-_1",1
"3343","T9_3","P2T9_L-C-_1",1
"3344","T6_1","P2T9_L-C-_1",1
"3345","T6_2","P2T9_L-C-_1",1
"3346","T6_5","P2T9_L-C-_1",1
"3347","T6_6","P2T9_L-C-_1",1
"3348","T6_8","P2T9_L-C-_1",1
"3349","T6_10","P2T9_L-C-_1",1
"3350","T6_12","P2T9_L-C-_1",1
"3351","T9_9","P2T9_L-C-_1",1
"3352","T6_3","P2T9_L-C-_1",1
"3353","T6_4","P2T9_L-C-_1",1
"3354","T6_7","P2T9_L-C-_1",1
"3355","T6_9","P2T9_L-C-_1",1
"3356","T6_11","P2T9_L-C-_1",1
"3357","T6_13","P2T9_L-C-_1",1
"3358","T9_1","P2T9_L-C-_1",1
"3359","T9_2","P2T9_L-C-_1",1
"3360","T9_4","P2T9_L-C-_1",1
"3361","T9_5","P2T9_L-C-_1",1
"3362","T9_6","P2T9_L-C-_1",1
"3363","T9_8","P2T9_L-C-_1",1
