"","Phage","Bacteria","Status"
"10963","P2T3_L-F-_1","T24_5",0
"10964","P2T3_L-F-_2","T24_5",0
"10965","P2T3_L-F-_3","T24_5",0
"10966","P2T6_WT_1","T24_5",0
"10967","P2T6_WT_2","T24_5",0
"10968","P2T6_WT_3","T24_5",0
"10969","P2T6_C-F-_1","T24_5",0
"10970","P2T6_C-F-_2","T24_5",0
"10971","P2T6_C-F-_3","T24_5",0
"10972","P2T6_L-F-_1","T24_5",0
"10973","P2T6_L-F-_2","T24_5",0
"10974","P2T6_L-F-_3","T24_5",0
"10975","P2T9_WT_1","T24_5",0
"10976","P2T9_WT_2","T24_5",0
"10977","P2T9_WT_3","T24_5",0
"10978","P2T9_C-F-_1","T24_5",0
"10979","P2T9_C-F-_2","T24_5",0
"10980","P2T9_C-F-_3","T24_5",0
"10981","P2T9_L-F-_1","T24_5",0
"10982","P2T9_L-F-_2","T24_5",0
"10983","P2T9_L-F-_3","T24_5",0
"10984","P2T9_L-C-_1","T24_5",0
"10985","P2T9_L-C-_2","T24_5",0
"10986","P2T9_L-C-_3","T24_5",0
"10987","P2T12_WT_1","T24_5",0
"10988","P2T12_WT_2","T24_5",0
"10989","P2T12_WT_3","T24_5",0
"10990","P2T12_C-F-_1","T24_5",0
"10991","P2T12_C-F-_2","T24_5",0
"10992","P2T12_L-F-_1","T24_5",0
"10993","P2T12_L-F-_2","T24_5",0
"10994","P2T12_L-F-_3","T24_5",0
"10995","P2T12_L-C-_1","T24_5",0
"10996","P2T12_L-C-_2","T24_5",0
"10997","P2T12_L-C-_3","T24_5",0
"10998","P2T15_WT_1","T24_5",1
"10999","P2T15_WT_2","T24_5",0
"11000","P2T15_WT_3","T24_5",0
"11001","P2T15_C-F-_1","T24_5",1
"11002","P2T15_C-F-_2","T24_5",1
"11003","P2T15_C-F-_3","T24_5",0
"11004","P2T15_L-F-_1","T24_5",0
"11005","P2T15_L-F-_2","T24_5",0
"11006","P2T15_L-F-_3","T24_5",0
"11007","P2T15_L-C-_1","T24_5",0
"11008","P2T15_L-C-_2","T24_5",0
"11009","P2T15_L-C-_3","T24_5",0
"11010","P2T18_WT_1","T24_5",1
"11011","P2T18_WT_2","T24_5",1
"11012","P2T18_WT_3","T24_5",1
"11013","P2T18_C-F-_1","T24_5",1
"11014","P2T18_C-F-_2","T24_5",1
"11015","P2T18_C-F-_3","T24_5",1
"11016","P2T18_L-C-_1","T24_5",1
"11017","P2T18_L-C-_2","T24_5",1
"11018","P2T18_L-C-_3","T24_5",1
"11019","P2T21_WT_1","T24_5",0
"11020","P2T21_WT_2","T24_5",0
"11021","P2T21_WT_3","T24_5",0
"11022","P2T21_C-F-_1","T24_5",0
"11023","P2T21_C-F-_2","T24_5",0
"11024","P2T21_C-F-_3","T24_5",0
"11025","P2T21_L-F-_1","T24_5",0
"11026","P2T21_L-F-_2","T24_5",0
"11027","P2T21_L-F-_3","T24_5",0
"11028","P2T21_L-C-_1","T24_5",0
"11029","P2T21_L-C-_2","T24_5",0
"11030","P2T21_L-C-_3","T24_5",0
"11031","P2T24_WT_1","T24_5",1
"11032","P2T24_WT_2","T24_5",0
"11033","P2T24_WT_3","T24_5",0
"11034","P2T24_C-F-_1","T24_5",1
"11035","P2T24_C-F-_2","T24_5",1
"11036","P2T24_C-F-_3","T24_5",1
"11037","P2T24_L-C-_1","T24_5",0
"11038","P2T24_L-C-_2","T24_5",0
"11039","P2T24_L-C-_3","T24_5",0
"11040","P2T3_WT_1","T24_6",0
"11041","P2T3_WT_2","T24_6",0
"11042","P2T3_WT_3","T24_6",0
"11043","P2T3_C-F-_1","T24_6",0
"11044","P2T3_C-F-_2","T24_6",0
"11045","P2T3_C-F-_3","T24_6",0
"11046","P2T3_L-F-_1","T24_6",0
"11047","P2T3_L-F-_2","T24_6",0
"11048","P2T3_L-F-_3","T24_6",0
"11049","P2T6_WT_1","T24_6",0
"11050","P2T6_WT_2","T24_6",0
"11051","P2T6_WT_3","T24_6",0
"11052","P2T6_C-F-_1","T24_6",0
"11053","P2T6_C-F-_2","T24_6",0
"11054","P2T6_C-F-_3","T24_6",0
"11055","P2T6_L-F-_1","T24_6",0
"11056","P2T6_L-F-_2","T24_6",0
"11057","P2T6_L-F-_3","T24_6",0
"11058","P2T9_WT_1","T24_6",0
"11059","P2T9_WT_2","T24_6",0
"11060","P2T9_WT_3","T24_6",0
"11061","P2T9_C-F-_1","T24_6",0
"11062","P2T9_C-F-_2","T24_6",0
"11063","P2T9_C-F-_3","T24_6",0
"11064","P2T9_L-F-_1","T24_6",0
"11065","P2T9_L-F-_2","T24_6",0
"11066","P2T9_L-F-_3","T24_6",0
"11067","P2T9_L-C-_1","T24_6",0
"11068","P2T9_L-C-_2","T24_6",0
"11069","P2T9_L-C-_3","T24_6",0
"11070","P2T12_WT_1","T24_6",0
"11071","P2T12_WT_2","T24_6",0
"11072","P2T12_WT_3","T24_6",0
"11073","P2T12_C-F-_1","T24_6",0
"11074","P2T12_C-F-_2","T24_6",0
"11075","P2T12_L-F-_1","T24_6",0
"11076","P2T12_L-F-_2","T24_6",0
"11077","P2T12_L-F-_3","T24_6",0
"11078","P2T12_L-C-_1","T24_6",0
"11079","P2T12_L-C-_2","T24_6",0
"11080","P2T12_L-C-_3","T24_6",0
"11081","P2T15_WT_1","T24_6",0
"11082","P2T15_WT_2","T24_6",0
"11083","P2T15_WT_3","T24_6",0
"11084","P2T15_C-F-_1","T24_6",0
"11085","P2T15_C-F-_2","T24_6",0
"11086","P2T15_C-F-_3","T24_6",0
"11087","P2T15_L-F-_1","T24_6",0
"11088","P2T15_L-F-_2","T24_6",0
"11089","P2T15_L-F-_3","T24_6",0
"11090","P2T15_L-C-_1","T24_6",0
"11091","P2T15_L-C-_2","T24_6",0
"11092","P2T15_L-C-_3","T24_6",0
"11093","P2T18_WT_1","T24_6",0
"11094","P2T18_WT_2","T24_6",0
"11095","P2T18_WT_3","T24_6",0
"11096","P2T18_C-F-_1","T24_6",0
"11097","P2T18_C-F-_2","T24_6",0
"11098","P2T18_C-F-_3","T24_6",0
"11099","P2T18_L-C-_1","T24_6",0
"11100","P2T18_L-C-_2","T24_6",0
"11101","P2T18_L-C-_3","T24_6",0
"11102","P2T21_WT_1","T24_6",0
"11103","P2T21_WT_2","T24_6",0
"11104","P2T21_WT_3","T24_6",0
"11105","P2T21_C-F-_1","T24_6",0
"11106","P2T21_C-F-_2","T24_6",0
"11107","P2T21_C-F-_3","T24_6",0
"11108","P2T21_L-F-_1","T24_6",0
"11109","P2T21_L-F-_2","T24_6",0
"11110","P2T21_L-F-_3","T24_6",0
"11111","P2T21_L-C-_1","T24_6",0
"11112","P2T21_L-C-_2","T24_6",0
"11113","P2T21_L-C-_3","T24_6",0
"11114","P2T24_WT_1","T24_6",0
"11115","P2T24_WT_2","T24_6",0
"11116","P2T24_WT_3","T24_6",0
"11117","P2T24_C-F-_1","T24_6",0
"11118","P2T24_C-F-_2","T24_6",0
"11119","P2T24_C-F-_3","T24_6",0
"11120","P2T24_L-C-_1","T24_6",0
"11121","P2T24_L-C-_2","T24_6",0
"11122","P2T24_L-C-_3","T24_6",0
"11123","P2T3_WT_1","T24_7",0
"11124","P2T3_WT_2","T24_7",0
"11125","P2T3_WT_3","T24_7",0
"11126","P2T3_C-F-_1","T24_7",0
"11127","P2T3_C-F-_2","T24_7",0
"11128","P2T3_C-F-_3","T24_7",0
"11129","P2T3_L-F-_1","T24_7",0
"11130","P2T3_L-F-_2","T24_7",0
"11131","P2T3_L-F-_3","T24_7",0
"11132","P2T6_WT_1","T24_7",0
"11133","P2T6_WT_2","T24_7",0
"11134","P2T6_WT_3","T24_7",0
"11135","P2T6_C-F-_1","T24_7",0
"11136","P2T6_C-F-_2","T24_7",0
"11137","P2T6_C-F-_3","T24_7",0
"11138","P2T6_L-F-_1","T24_7",0
"11139","P2T6_L-F-_2","T24_7",0
"11140","P2T6_L-F-_3","T24_7",0
"11141","P2T9_WT_1","T24_7",0
"11142","P2T9_WT_2","T24_7",0
"11143","P2T9_WT_3","T24_7",0
"11144","P2T9_C-F-_1","T24_7",0
"11145","P2T9_C-F-_2","T24_7",0
"11146","P2T9_C-F-_3","T24_7",0
"11147","P2T9_L-F-_1","T24_7",0
"11148","P2T9_L-F-_2","T24_7",0
"11149","P2T9_L-F-_3","T24_7",0
"11150","P2T9_L-C-_1","T24_7",0
"11151","P2T9_L-C-_2","T24_7",0
"11152","P2T9_L-C-_3","T24_7",0
"11153","P2T12_WT_1","T24_7",0
"11154","P2T12_WT_2","T24_7",0
"11155","P2T12_WT_3","T24_7",0
"11156","P2T12_C-F-_1","T24_7",0
"11157","P2T12_C-F-_2","T24_7",0
"11158","P2T12_L-F-_1","T24_7",0
"11159","P2T12_L-F-_2","T24_7",0
"11160","P2T12_L-F-_3","T24_7",0
"11161","P2T12_L-C-_1","T24_7",0
"11162","P2T12_L-C-_2","T24_7",0
"11163","P2T12_L-C-_3","T24_7",0
"11164","P2T15_WT_1","T24_7",0
"11165","P2T15_WT_2","T24_7",0
"11166","P2T15_WT_3","T24_7",0
"11167","P2T15_C-F-_1","T24_7",0
"11168","P2T15_C-F-_2","T24_7",0
"11169","P2T15_C-F-_3","T24_7",0
"11170","P2T15_L-F-_1","T24_7",0
"11171","P2T15_L-F-_2","T24_7",0
"11172","P2T15_L-F-_3","T24_7",0
"11173","P2T15_L-C-_1","T24_7",0
"11174","P2T15_L-C-_2","T24_7",0
"11175","P2T15_L-C-_3","T24_7",0
"11176","P2T18_WT_1","T24_7",0
"11177","P2T18_WT_2","T24_7",0
"11178","P2T18_WT_3","T24_7",0
"11179","P2T18_C-F-_1","T24_7",0
"11180","P2T18_C-F-_2","T24_7",0
"11181","P2T18_C-F-_3","T24_7",0
"11182","P2T18_L-C-_1","T24_7",0
"11183","P2T18_L-C-_2","T24_7",0
"11184","P2T18_L-C-_3","T24_7",0
"11185","P2T21_WT_1","T24_7",0
"11186","P2T21_WT_2","T24_7",0
"11187","P2T21_WT_3","T24_7",0
"11188","P2T21_C-F-_1","T24_7",0
"11189","P2T21_C-F-_2","T24_7",0
"11190","P2T21_C-F-_3","T24_7",0
"11191","P2T21_L-F-_1","T24_7",0
"11192","P2T21_L-F-_2","T24_7",0
"11193","P2T21_L-F-_3","T24_7",0
"11194","P2T21_L-C-_1","T24_7",0
"11195","P2T21_L-C-_2","T24_7",0
"11196","P2T21_L-C-_3","T24_7",0
"11197","P2T24_WT_1","T24_7",0
"11198","P2T24_WT_2","T24_7",0
"11199","P2T24_WT_3","T24_7",0
"11200","P2T24_C-F-_1","T24_7",0
"11201","P2T24_C-F-_2","T24_7",0
"11202","P2T24_C-F-_3","T24_7",0
"11203","P2T24_L-C-_1","T24_7",0
"11204","P2T24_L-C-_2","T24_7",0
"11205","P2T24_L-C-_3","T24_7",0
"11206","P2T3_WT_1","T24_8",0
"11207","P2T3_WT_2","T24_8",0
"11208","P2T3_WT_3","T24_8",0
"11209","P2T3_C-F-_1","T24_8",0
"11210","P2T3_C-F-_2","T24_8",0
"11211","P2T3_C-F-_3","T24_8",0
"11212","P2T3_L-F-_1","T24_8",0
"11213","P2T3_L-F-_2","T24_8",0
"11214","P2T3_L-F-_3","T24_8",0
"11215","P2T6_WT_1","T24_8",0
"11216","P2T6_WT_2","T24_8",0
"11217","P2T6_WT_3","T24_8",0
"11218","P2T6_C-F-_1","T24_8",0
"11219","P2T6_C-F-_2","T24_8",0
"11220","P2T6_C-F-_3","T24_8",0
"11221","P2T6_L-F-_1","T24_8",0
"11222","P2T6_L-F-_2","T24_8",0
"11223","P2T6_L-F-_3","T24_8",0
"11224","P2T9_WT_1","T24_8",0
"11225","P2T9_WT_2","T24_8",0
"11226","P2T9_WT_3","T24_8",0
"11227","P2T9_C-F-_1","T24_8",0
"11228","P2T9_C-F-_2","T24_8",0
"11229","P2T9_C-F-_3","T24_8",0
"11230","P2T9_L-F-_1","T24_8",0
"11231","P2T9_L-F-_2","T24_8",0
"11232","P2T9_L-F-_3","T24_8",0
"11233","P2T9_L-C-_1","T24_8",0
"11234","P2T9_L-C-_2","T24_8",0
"11235","P2T9_L-C-_3","T24_8",0
"11236","P2T12_WT_1","T24_8",0
"11237","P2T12_WT_2","T24_8",0
"11238","P2T12_WT_3","T24_8",0
"11239","P2T12_C-F-_1","T24_8",0
"11240","P2T12_C-F-_2","T24_8",0
"11241","P2T12_L-F-_1","T24_8",0
"11242","P2T12_L-F-_2","T24_8",0
"11243","P2T12_L-F-_3","T24_8",0
"11244","P2T12_L-C-_1","T24_8",0
"11245","P2T12_L-C-_2","T24_8",0
"11246","P2T12_L-C-_3","T24_8",0
"11247","P2T15_WT_1","T24_8",0
"11248","P2T15_WT_2","T24_8",0
"11249","P2T15_WT_3","T24_8",0
"11250","P2T15_C-F-_1","T24_8",0
"11251","P2T15_C-F-_2","T24_8",0
"11252","P2T15_C-F-_3","T24_8",0
"11253","P2T15_L-F-_1","T24_8",0
"11254","P2T15_L-F-_2","T24_8",0
"11255","P2T15_L-F-_3","T24_8",0
"11256","P2T15_L-C-_1","T24_8",0
"11257","P2T15_L-C-_2","T24_8",0
"11258","P2T15_L-C-_3","T24_8",0
"11259","P2T18_WT_1","T24_8",1
"11260","P2T18_WT_2","T24_8",1
"11261","P2T18_WT_3","T24_8",1
"11262","P2T18_C-F-_1","T24_8",1
"11263","P2T18_C-F-_2","T24_8",1
"11264","P2T18_C-F-_3","T24_8",1
"11265","P2T18_L-C-_1","T24_8",0
"11266","P2T18_L-C-_2","T24_8",0
"11267","P2T18_L-C-_3","T24_8",1
"11268","P2T21_WT_1","T24_8",0
"11269","P2T21_WT_2","T24_8",0
"11270","P2T21_WT_3","T24_8",0
"11271","P2T21_C-F-_1","T24_8",0
"11272","P2T21_C-F-_2","T24_8",0
"11273","P2T21_C-F-_3","T24_8",0
"11274","P2T21_L-F-_1","T24_8",0
"11275","P2T21_L-F-_2","T24_8",0
"11276","P2T21_L-F-_3","T24_8",0
"11277","P2T21_L-C-_1","T24_8",0
"11278","P2T21_L-C-_2","T24_8",0
"11279","P2T21_L-C-_3","T24_8",0
"11280","P2T24_WT_1","T24_8",0
"11281","P2T24_WT_2","T24_8",0
"11282","P2T24_WT_3","T24_8",0
"11283","P2T24_C-F-_1","T24_8",0
"11284","P2T24_C-F-_2","T24_8",0
"11285","P2T24_C-F-_3","T24_8",1
"11286","P2T24_L-C-_1","T24_8",0
"11287","P2T24_L-C-_2","T24_8",0
"11288","P2T24_L-C-_3","T24_8",0
"11289","P2T3_WT_1","T24_9",0
"11290","P2T3_WT_2","T24_9",0
"11291","P2T3_WT_3","T24_9",0
"11292","P2T3_C-F-_1","T24_9",0
"11293","P2T3_C-F-_2","T24_9",0
"11294","P2T3_C-F-_3","T24_9",0
"11295","P2T3_L-F-_1","T24_9",0
"11296","P2T3_L-F-_2","T24_9",0
"11297","P2T3_L-F-_3","T24_9",0
"11298","P2T6_WT_1","T24_9",0
"11299","P2T6_WT_2","T24_9",0
"11300","P2T6_WT_3","T24_9",0
"11301","P2T6_C-F-_1","T24_9",0
"11302","P2T6_C-F-_2","T24_9",0
"11303","P2T6_C-F-_3","T24_9",0
"11304","P2T6_L-F-_1","T24_9",0
"11305","P2T6_L-F-_2","T24_9",0
"11306","P2T6_L-F-_3","T24_9",0
"11307","P2T9_WT_1","T24_9",0
"11308","P2T9_WT_2","T24_9",0
"11309","P2T9_WT_3","T24_9",0
"11310","P2T9_C-F-_1","T24_9",0
"11311","P2T9_C-F-_2","T24_9",0
"11312","P2T9_C-F-_3","T24_9",0
"11313","P2T9_L-F-_1","T24_9",0
"11314","P2T9_L-F-_2","T24_9",0
"11315","P2T9_L-F-_3","T24_9",0
"11316","P2T9_L-C-_1","T24_9",0
"11317","P2T9_L-C-_2","T24_9",0
"11318","P2T9_L-C-_3","T24_9",0
"11319","P2T12_WT_1","T24_9",0
"11320","P2T12_WT_2","T24_9",0
"11321","P2T12_WT_3","T24_9",0
"11322","P2T12_C-F-_1","T24_9",0
"11323","P2T12_C-F-_2","T24_9",0
"11324","P2T12_L-F-_1","T24_9",0
"11325","P2T12_L-F-_2","T24_9",0
"11326","P2T12_L-F-_3","T24_9",0
"11327","P2T12_L-C-_1","T24_9",0
"11328","P2T12_L-C-_2","T24_9",0
"11329","P2T12_L-C-_3","T24_9",0
"11330","P2T15_WT_1","T24_9",0
"11331","P2T15_WT_2","T24_9",0
"11332","P2T15_WT_3","T24_9",0
"11333","P2T15_C-F-_1","T24_9",0
"11334","P2T15_C-F-_2","T24_9",0
"11335","P2T15_C-F-_3","T24_9",0
"11336","P2T15_L-F-_1","T24_9",0
"11337","P2T15_L-F-_2","T24_9",0
"11338","P2T15_L-F-_3","T24_9",0
"11339","P2T15_L-C-_1","T24_9",0
"11340","P2T15_L-C-_2","T24_9",0
"11341","P2T15_L-C-_3","T24_9",0
"11342","P2T18_WT_1","T24_9",0
"11343","P2T18_WT_2","T24_9",0
"11344","P2T18_WT_3","T24_9",0
"11345","P2T18_C-F-_1","T24_9",0
"11346","P2T18_C-F-_2","T24_9",0
"11347","P2T18_C-F-_3","T24_9",0
"11348","P2T18_L-C-_1","T24_9",0
"11349","P2T18_L-C-_2","T24_9",0
"11350","P2T18_L-C-_3","T24_9",0
"11351","P2T21_WT_1","T24_9",0
"11352","P2T21_WT_2","T24_9",0
"11353","P2T21_WT_3","T24_9",0
"11354","P2T21_C-F-_1","T24_9",0
"11355","P2T21_C-F-_2","T24_9",0
"11356","P2T21_C-F-_3","T24_9",0
"11357","P2T21_L-F-_1","T24_9",0
"11358","P2T21_L-F-_2","T24_9",0
"11359","P2T21_L-F-_3","T24_9",0
"11360","P2T21_L-C-_1","T24_9",0
"11361","P2T21_L-C-_2","T24_9",0
"11362","P2T21_L-C-_3","T24_9",0
"11363","P2T24_WT_1","T24_9",1
"11364","P2T24_WT_2","T24_9",0
"11365","P2T24_WT_3","T24_9",0
"11366","P2T24_C-F-_1","T24_9",1
"11367","P2T24_C-F-_2","T24_9",1
"11368","P2T24_C-F-_3","T24_9",1
"11369","P2T24_L-C-_1","T24_9",0
"11370","P2T24_L-C-_2","T24_9",0
"11371","P2T24_L-C-_3","T24_9",0
"11372","P2T3_WT_1","T24_10",0
"11373","P2T3_WT_2","T24_10",0
"11374","P2T3_WT_3","T24_10",0
"11375","P2T3_C-F-_1","T24_10",0
"11376","P2T3_C-F-_2","T24_10",0
"11377","P2T3_C-F-_3","T24_10",0
"11378","P2T3_L-F-_1","T24_10",0
"11379","P2T3_L-F-_2","T24_10",0
"11380","P2T3_L-F-_3","T24_10",0
"11381","P2T6_WT_1","T24_10",0
"11382","P2T6_WT_2","T24_10",0
"11383","P2T6_WT_3","T24_10",0
"11384","P2T6_C-F-_1","T24_10",0
"11385","P2T6_C-F-_2","T24_10",0
"11386","P2T6_C-F-_3","T24_10",0
"11387","P2T6_L-F-_1","T24_10",0
"11388","P2T6_L-F-_2","T24_10",0
"11389","P2T6_L-F-_3","T24_10",0
"11390","P2T9_WT_1","T24_10",0
"11391","P2T9_WT_2","T24_10",0
"11392","P2T9_WT_3","T24_10",0
"11393","P2T9_C-F-_1","T24_10",0
"11394","P2T9_C-F-_2","T24_10",0
"11395","P2T9_C-F-_3","T24_10",0
"11396","P2T9_L-F-_1","T24_10",0
"11397","P2T9_L-F-_2","T24_10",0
"11398","P2T9_L-F-_3","T24_10",0
"11399","P2T9_L-C-_1","T24_10",0
"11400","P2T9_L-C-_2","T24_10",0
"11401","P2T9_L-C-_3","T24_10",0
"11402","P2T12_WT_1","T24_10",0
"11403","P2T12_WT_2","T24_10",0
"11404","P2T12_WT_3","T24_10",0
"11405","P2T12_C-F-_1","T24_10",0
"11406","P2T12_C-F-_2","T24_10",0
"11407","P2T12_L-F-_1","T24_10",0
"11408","P2T12_L-F-_2","T24_10",0
"11409","P2T12_L-F-_3","T24_10",0
"11410","P2T12_L-C-_1","T24_10",0
"11411","P2T12_L-C-_2","T24_10",0
"11412","P2T12_L-C-_3","T24_10",0
"11413","P2T15_WT_1","T24_10",0
"11414","P2T15_WT_2","T24_10",0
"11415","P2T15_WT_3","T24_10",0
"11416","P2T15_C-F-_1","T24_10",0
"11417","P2T15_C-F-_2","T24_10",0
"11418","P2T15_C-F-_3","T24_10",0
"11419","P2T15_L-F-_1","T24_10",0
"11420","P2T15_L-F-_2","T24_10",0
"11421","P2T15_L-F-_3","T24_10",0
"11422","P2T15_L-C-_1","T24_10",0
"11423","P2T15_L-C-_2","T24_10",0
"11424","P2T15_L-C-_3","T24_10",0
"11425","P2T18_WT_1","T24_10",0
"11426","P2T18_WT_2","T24_10",0
"11427","P2T18_WT_3","T24_10",0
"11428","P2T18_C-F-_1","T24_10",0
"11429","P2T18_C-F-_2","T24_10",0
"11430","P2T18_C-F-_3","T24_10",0
"11431","P2T18_L-C-_1","T24_10",0
"11432","P2T18_L-C-_2","T24_10",0
"11433","P2T18_L-C-_3","T24_10",0
"11434","P2T21_WT_1","T24_10",0
"11435","P2T21_WT_2","T24_10",0
"11436","P2T21_WT_3","T24_10",0
"11437","P2T21_C-F-_1","T24_10",0
"11438","P2T21_C-F-_2","T24_10",0
"11439","P2T21_C-F-_3","T24_10",0
"11440","P2T21_L-F-_1","T24_10",0
"11441","P2T21_L-F-_2","T24_10",0
"11442","P2T21_L-F-_3","T24_10",0
"11443","P2T21_L-C-_1","T24_10",0
"11444","P2T21_L-C-_2","T24_10",0
"11445","P2T21_L-C-_3","T24_10",0
"11446","P2T24_WT_1","T24_10",0
"11447","P2T24_WT_2","T24_10",0
"11448","P2T24_WT_3","T24_10",0
"11449","P2T24_C-F-_1","T24_10",0
"11450","P2T24_C-F-_2","T24_10",0
"11451","P2T24_C-F-_3","T24_10",0
"11452","P2T24_L-C-_1","T24_10",0
"11453","P2T24_L-C-_2","T24_10",0
"11454","P2T24_L-C-_3","T24_10",0
"11455","P2T3_WT_1","T24_11",0
"11456","P2T3_WT_2","T24_11",0
"11457","P2T3_WT_3","T24_11",0
"11458","P2T3_C-F-_1","T24_11",0
"11459","P2T3_C-F-_2","T24_11",0
"11460","P2T3_C-F-_3","T24_11",0
"11461","P2T3_L-F-_1","T24_11",0
"11462","P2T3_L-F-_2","T24_11",0
"11463","P2T3_L-F-_3","T24_11",0
"11464","P2T6_WT_1","T24_11",0
"11465","P2T6_WT_2","T24_11",0
"11466","P2T6_WT_3","T24_11",0
"11467","P2T6_C-F-_1","T24_11",0
"11468","P2T6_C-F-_2","T24_11",0
"11469","P2T6_C-F-_3","T24_11",0
"11470","P2T6_L-F-_1","T24_11",0
"11471","P2T6_L-F-_2","T24_11",0
"11472","P2T6_L-F-_3","T24_11",0
"11473","P2T9_WT_1","T24_11",0
"11474","P2T9_WT_2","T24_11",0
"11475","P2T9_WT_3","T24_11",0
"11476","P2T9_C-F-_1","T24_11",0
"11477","P2T9_C-F-_2","T24_11",0
"11478","P2T9_C-F-_3","T24_11",0
"11479","P2T9_L-F-_1","T24_11",0
"11480","P2T9_L-F-_2","T24_11",0
"11481","P2T9_L-F-_3","T24_11",0
"11482","P2T9_L-C-_1","T24_11",0
"11483","P2T9_L-C-_2","T24_11",0
"11484","P2T9_L-C-_3","T24_11",0
"11485","P2T12_WT_1","T24_11",0
"11486","P2T12_WT_2","T24_11",0
"11487","P2T12_WT_3","T24_11",0
"11488","P2T12_C-F-_1","T24_11",0
"11489","P2T12_C-F-_2","T24_11",0
"11490","P2T12_L-F-_1","T24_11",0
"11491","P2T12_L-F-_2","T24_11",0
"11492","P2T12_L-F-_3","T24_11",0
"11493","P2T12_L-C-_1","T24_11",0
"11494","P2T12_L-C-_2","T24_11",0
"11495","P2T12_L-C-_3","T24_11",0
"11496","P2T15_WT_1","T24_11",1
"11497","P2T15_WT_2","T24_11",0
"11498","P2T15_WT_3","T24_11",0
"11499","P2T15_C-F-_1","T24_11",0
"11500","P2T15_C-F-_2","T24_11",0
"11501","P2T15_C-F-_3","T24_11",1
"11502","P2T15_L-F-_1","T24_11",0
"11503","P2T15_L-F-_2","T24_11",0
"11504","P2T15_L-F-_3","T24_11",0
"11505","P2T15_L-C-_1","T24_11",0
"11506","P2T15_L-C-_2","T24_11",0
"11507","P2T15_L-C-_3","T24_11",0
"11508","P2T18_WT_1","T24_11",1
"11509","P2T18_WT_2","T24_11",1
"11510","P2T18_WT_3","T24_11",1
"11511","P2T18_C-F-_1","T24_11",1
"11512","P2T18_C-F-_2","T24_11",1
"11513","P2T18_C-F-_3","T24_11",1
"11514","P2T18_L-C-_1","T24_11",1
"11515","P2T18_L-C-_2","T24_11",1
"11516","P2T18_L-C-_3","T24_11",1
"11517","P2T21_WT_1","T24_11",0
"11518","P2T21_WT_2","T24_11",0
"11519","P2T21_WT_3","T24_11",0
"11520","P2T21_C-F-_1","T24_11",0
"11521","P2T21_C-F-_2","T24_11",0
"11522","P2T21_C-F-_3","T24_11",0
"11523","P2T21_L-F-_1","T24_11",0
"11524","P2T21_L-F-_2","T24_11",0
"11525","P2T21_L-F-_3","T24_11",0
"11526","P2T21_L-C-_1","T24_11",0
"11527","P2T21_L-C-_2","T24_11",0
"11528","P2T21_L-C-_3","T24_11",0
"11529","P2T24_WT_1","T24_11",1
"11530","P2T24_WT_2","T24_11",0
"11531","P2T24_WT_3","T24_11",0
"11532","P2T24_C-F-_1","T24_11",1
"11533","P2T24_C-F-_2","T24_11",1
"11534","P2T24_C-F-_3","T24_11",1
"11535","P2T24_L-C-_1","T24_11",0
"11536","P2T24_L-C-_2","T24_11",0
"11537","P2T24_L-C-_3","T24_11",0
"11538","P2T3_WT_1","T24_12",0
"11539","P2T3_WT_2","T24_12",0
"11540","P2T3_WT_3","T24_12",0
"11541","P2T3_C-F-_1","T24_12",0
"11542","P2T3_C-F-_2","T24_12",0
"11543","P2T3_C-F-_3","T24_12",0
"11544","P2T3_L-F-_1","T24_12",0
"11545","P2T3_L-F-_2","T24_12",0
"11546","P2T3_L-F-_3","T24_12",0
"11547","P2T6_WT_1","T24_12",0
"11548","P2T6_WT_2","T24_12",0
"11549","P2T6_WT_3","T24_12",0
"11550","P2T6_C-F-_1","T24_12",0
"11551","P2T6_C-F-_2","T24_12",0
"11552","P2T6_C-F-_3","T24_12",0
"11553","P2T6_L-F-_1","T24_12",0
"11554","P2T6_L-F-_2","T24_12",0
"11555","P2T6_L-F-_3","T24_12",0
"11556","P2T9_WT_1","T24_12",0
"11557","P2T9_WT_2","T24_12",0
"11558","P2T9_WT_3","T24_12",0
"11559","P2T9_C-F-_1","T24_12",0
"11560","P2T9_C-F-_2","T24_12",0
"11561","P2T9_C-F-_3","T24_12",0
"11562","P2T9_L-F-_1","T24_12",0
"11563","P2T9_L-F-_2","T24_12",0
"11564","P2T9_L-F-_3","T24_12",0
"11565","P2T9_L-C-_1","T24_12",0
"11566","P2T9_L-C-_2","T24_12",0
"11567","P2T9_L-C-_3","T24_12",0
"11568","P2T12_WT_1","T24_12",0
"11569","P2T12_WT_2","T24_12",0
"11570","P2T12_WT_3","T24_12",0
"11571","P2T12_C-F-_1","T24_12",0
"11572","P2T12_C-F-_2","T24_12",0
"11573","P2T12_L-F-_1","T24_12",0
"11574","P2T12_L-F-_2","T24_12",0
"11575","P2T12_L-F-_3","T24_12",0
"11576","P2T12_L-C-_1","T24_12",0
"11577","P2T12_L-C-_2","T24_12",0
"11578","P2T12_L-C-_3","T24_12",0
"11579","P2T15_WT_1","T24_12",1
"11580","P2T15_WT_2","T24_12",0
"11581","P2T15_WT_3","T24_12",0
"11582","P2T15_C-F-_1","T24_12",0
"11583","P2T15_C-F-_2","T24_12",0
"11584","P2T15_C-F-_3","T24_12",1
"11585","P2T15_L-F-_1","T24_12",0
